ID,class
0,6
1,1
2,0
3,4
4,6
5,0
6,1
7,8
8,0
9,8
10,7
11,7
12,9
13,5
14,9
15,8
16,5
17,2
18,8
19,4
20,8
21,9
22,1
23,9
24,7
25,7
26,9
27,9
28,7
29,5
30,5
31,4
32,1
33,4
34,7
35,1
36,6
37,5
38,7
39,4
40,5
41,9
42,1
43,4
44,4
45,8
46,6
47,4
48,3
49,9
50,6
51,6
52,8
53,6
54,1
55,0
56,8
57,0
58,7
59,5
60,2
61,3
62,6
63,2
64,3
65,9
66,2
67,3
68,7
69,3
70,1
71,2
72,3
73,8
74,6
75,6
76,2
77,0
78,9
79,9
80,2
81,5
82,1
83,6
84,1
85,2
86,2
87,9
88,4
89,3
90,0
91,7
92,1
93,1
94,0
95,5
96,4
97,9
98,3
99,1
100,5
101,4
102,9
103,8
104,8
105,5
106,1
107,1
108,7
109,7
110,7
111,1
112,0
113,4
114,0
115,1
116,1
117,6
118,9
119,4
120,0
121,9
122,3
123,6
124,9
125,6
126,7
127,2
128,6
129,7
130,2
131,9
132,0
133,4
134,8
135,9
136,6
137,8
138,7
139,5
140,6
141,4
142,2
143,7
144,0
145,6
146,8
147,4
148,5
149,6
150,7
151,4
152,4
153,5
154,1
155,1
156,5
157,4
158,1
159,8
160,9
161,8
162,0
163,4
164,1
165,7
166,2
167,1
168,8
169,0
170,2
171,4
172,6
173,0
174,8
175,1
176,1
177,8
178,1
179,5
180,5
181,4
182,6
183,4
184,7
185,9
186,9
187,9
188,1
189,5
190,7
191,0
192,4
193,5
194,6
195,2
196,8
197,4
198,8
199,6
200,3
201,3
202,1
203,3
204,0
205,1
206,5
207,5
208,6
209,0
210,7
211,8
212,9
213,5
214,3
215,9
216,2
217,3
218,6
219,6
220,0
221,2
222,6
223,6
224,1
225,5
226,6
227,2
228,5
229,4
230,9
231,9
232,3
233,5
234,1
235,2
236,2
237,2
238,4
239,4
240,3
241,0
242,4
243,7
244,9
245,7
246,6
247,4
248,9
249,7
250,7
251,4
252,0
253,8
254,2
255,3
256,2
257,0
258,5
259,3
260,3
261,0
262,6
263,7
264,0
265,8
266,3
267,7
268,1
269,8
270,7
271,1
272,7
273,7
274,0
275,5
276,1
277,9
278,0
279,2
280,9
281,8
282,7
283,8
284,9
285,9
286,2
287,0
288,7
289,4
290,8
291,7
292,9
293,1
294,5
295,2
296,7
297,4
298,0
299,1
300,1
301,8
302,7
303,0
304,8
305,4
306,8
307,6
308,2
309,8
310,3
311,7
312,0
313,4
314,7
315,2
316,5
317,3
318,3
319,0
320,1
321,4
322,7
323,9
324,6
325,4
326,3
327,7
328,3
329,7
330,1
331,5
332,3
333,7
334,6
335,3
336,8
337,7
338,1
339,0
340,7
341,4
342,8
343,7
344,3
345,8
346,5
347,8
348,7
349,9
350,5
351,1
352,2
353,0
354,9
355,0
356,6
357,3
358,4
359,9
360,0
361,2
362,2
363,0
364,8
365,6
366,9
367,1
368,5
369,3
370,6
371,3
372,6
373,5
374,1
375,1
376,9
377,9
378,1
379,2
380,2
381,1
382,1
383,8
384,0
385,7
386,6
387,1
388,5
389,3
390,4
391,5
392,0
393,8
394,3
395,3
396,5
397,5
398,3
399,7
400,7
401,4
402,2
403,3
404,0
405,3
406,1
407,3
408,5
409,4
410,1
411,8
412,9
413,9
414,6
415,4
416,0
417,4
418,1
419,0
420,8
421,3
422,9
423,9
424,6
425,8
426,2
427,4
428,0
429,4
430,8
431,3
432,0
433,4
434,9
435,6
436,0
437,7
438,8
439,7
440,2
441,4
442,8
443,0
444,3
445,1
446,2
447,1
448,3
449,4
450,2
451,1
452,9
453,6
454,6
455,3
456,4
457,7
458,3
459,9
460,4
461,8
462,1
463,5
464,4
465,2
466,0
467,2
468,8
469,0
470,9
471,0
472,8
473,7
474,5
475,6
476,2
477,0
478,6
479,6
480,1
481,1
482,0
483,3
484,2
485,7
486,1
487,6
488,6
489,5
490,0
491,9
492,3
493,0
494,0
495,3
496,7
497,6
498,7
499,1
500,1
501,6
502,1
503,2
504,2
505,2
506,3
507,5
508,5
509,5
510,0
511,9
512,8
513,3
514,0
515,8
516,7
517,5
518,7
519,3
520,5
521,5
522,6
523,4
524,9
525,5
526,6
527,6
528,9
529,6
530,4
531,5
532,8
533,5
534,7
535,1
536,4
537,7
538,7
539,4
540,4
541,5
542,0
543,7
544,3
545,7
546,9
547,2
548,0
549,3
550,9
551,8
552,3
553,1
554,1
555,7
556,6
557,1
558,6
559,3
560,1
561,6
562,2
563,4
564,2
565,9
566,9
567,0
568,0
569,8
570,3
571,9
572,0
573,2
574,2
575,6
576,0
577,4
578,0
579,4
580,1
581,7
582,3
583,4
584,7
585,3
586,4
587,3
588,7
589,3
590,4
591,1
592,2
593,7
594,4
595,1
596,1
597,5
598,7
599,7
600,8
601,8
602,3
603,3
604,9
605,0
606,4
607,8
608,5
609,7
610,4
611,0
612,7
613,9
614,4
615,7
616,6
617,6
618,7
619,2
620,1
621,5
622,1
623,3
624,5
625,7
626,3
627,5
628,1
629,2
630,6
631,1
632,8
633,0
634,1
635,2
636,4
637,8
638,0
639,1
640,1
641,1
642,2
643,4
644,7
645,1
646,9
647,3
648,8
649,5
650,0
651,5
652,8
653,8
654,3
655,4
656,8
657,4
658,6
659,6
660,8
661,6
662,3
663,7
664,2
665,6
666,7
667,3
668,6
669,8
670,0
671,0
672,5
673,3
674,7
675,1
676,1
677,7
678,9
679,8
680,3
681,8
682,1
683,3
684,5
685,2
686,7
687,5
688,6
689,6
690,1
691,8
692,7
693,7
694,8
695,8
696,8
697,4
698,5
699,9
700,9
701,3
702,9
703,3
704,9
705,0
706,3
707,8
708,6
709,0
710,3
711,0
712,7
713,4
714,2
715,5
716,3
717,7
718,0
719,0
720,4
721,7
722,1
723,2
724,5
725,6
726,9
727,3
728,6
729,3
730,7
731,6
732,1
733,9
734,0
735,6
736,4
737,6
738,5
739,5
740,0
741,3
742,4
743,7
744,4
745,0
746,0
747,5
748,6
749,8
750,1
751,6
752,3
753,5
754,6
755,8
756,1
757,5
758,8
759,5
760,3
761,0
762,6
763,9
764,5
765,3
766,5
767,4
768,5
769,5
770,1
771,4
772,5
773,5
774,6
775,5
776,8
777,1
778,5
779,8
780,2
781,9
782,1
783,3
784,4
785,1
786,5
787,6
788,1
789,8
790,1
791,9
792,7
793,3
794,3
795,7
796,0
797,3
798,8
799,1
800,4
801,7
802,5
803,7
804,5
805,4
806,7
807,7
808,6
809,0
810,3
811,1
812,1
813,2
814,2
815,9
816,0
817,2
818,9
819,6
820,8
821,9
822,5
823,0
824,6
825,6
826,7
827,3
828,6
829,6
830,0
831,3
832,0
833,2
834,6
835,7
836,1
837,0
838,1
839,2
840,4
841,1
842,3
843,1
844,5
845,8
846,8
847,0
848,9
849,1
850,7
851,4
852,8
853,7
854,0
855,2
856,6
857,0
858,6
859,3
860,9
861,2
862,9
863,8
864,4
865,6
866,1
867,4
868,8
869,7
870,2
871,5
872,2
873,1
874,2
875,3
876,6
877,1
878,5
879,8
880,9
881,6
882,6
883,1
884,0
885,5
886,5
887,5
888,9
889,1
890,4
891,4
892,9
893,0
894,3
895,1
896,3
897,0
898,1
899,0
900,1
901,0
902,1
903,1
904,6
905,4
906,0
907,4
908,7
909,3
910,5
911,7
912,1
913,6
914,7
915,7
916,3
917,5
918,2
919,1
920,0
921,3
922,2
923,5
924,0
925,7
926,9
927,2
928,9
929,6
930,8
931,8
932,5
933,6
934,8
935,7
936,1
937,1
938,9
939,1
940,4
941,3
942,8
943,8
944,6
945,0
946,6
947,6
948,9
949,3
950,4
951,3
952,4
953,7
954,1
955,0
956,2
957,0
958,0
959,4
960,7
961,5
962,9
963,1
964,0
965,0
966,3
967,5
968,2
969,8
970,3
971,5
972,8
973,1
974,9
975,1
976,2
977,7
978,7
979,9
980,6
981,5
982,9
983,5
984,7
985,0
986,5
987,4
988,1
989,9
990,2
991,8
992,1
993,2
994,3
995,7
996,9
997,7
998,9
999,9
1000,5
1001,3
1002,6
1003,4
1004,2
1005,4
1006,5
1007,5
1008,9
1009,5
1010,7
1011,9
1012,7
1013,7
1014,0
1015,6
1016,7
1017,8
1018,6
1019,2
1020,0
1021,1
1022,2
1023,2
1024,3
1025,5
1026,1
1027,1
1028,2
1029,8
1030,8
1031,0
1032,9
1033,3
1034,8
1035,6
1036,0
1037,9
1038,0
1039,8
1040,2
1041,6
1042,5
1043,8
1044,3
1045,8
1046,6
1047,1
1048,5
1049,5
1050,6
1051,7
1052,7
1053,9
1054,3
1055,1
1056,9
1057,2
1058,4
1059,8
1060,5
1061,7
1062,5
1063,0
1064,6
1065,0
1066,6
1067,1
1068,1
1069,6
1070,2
1071,4
1072,7
1073,1
1074,7
1075,4
1076,1
1077,7
1078,8
1079,1
1080,1
1081,2
1082,7
1083,4
1084,1
1085,1
1086,8
1087,9
1088,9
1089,1
1090,6
1091,8
1092,8
1093,0
1094,9
1095,8
1096,1
1097,3
1098,8
1099,8
1100,1
1101,4
1102,5
1103,3
1104,5
1105,3
1106,9
1107,7
1108,1
1109,2
1110,3
1111,4
1112,8
1113,3
1114,0
1115,4
1116,7
1117,0
1118,8
1119,7
1120,8
1121,3
1122,2
1123,4
1124,6
1125,0
1126,1
1127,9
1128,3
1129,8
1130,6
1131,3
1132,9
1133,2
1134,4
1135,9
1136,8
1137,4
1138,8
1139,4
1140,2
1141,5
1142,7
1143,6
1144,8
1145,5
1146,4
1147,7
1148,2
1149,4
1150,2
1151,3
1152,3
1153,5
1154,4
1155,7
1156,9
1157,4
1158,5
1159,7
1160,6
1161,6
1162,4
1163,5
1164,7
1165,6
1166,0
1167,0
1168,0
1169,8
1170,1
1171,1
1172,0
1173,9
1174,8
1175,3
1176,3
1177,8
1178,8
1179,9
1180,1
1181,0
1182,9
1183,8
1184,1
1185,2
1186,8
1187,1
1188,0
1189,9
1190,7
1191,4
1192,9
1193,7
1194,1
1195,8
1196,3
1197,5
1198,1
1199,1
1200,9
1201,6
1202,4
1203,6
