ID,class
0,9
1,8
2,0
3,5
4,6
5,0
6,5
7,7
8,9
9,6
10,7
11,5
12,1
13,6
14,9
15,8
16,5
17,1
18,1
19,7
20,5
21,9
22,7
23,1
24,1
25,7
26,9
27,9
28,0
29,7
30,5
31,6
32,8
33,7
34,9
35,1
36,5
37,7
38,7
39,7
40,5
41,9
42,1
43,7
44,6
45,5
46,5
47,7
48,5
49,9
50,5
51,9
52,6
53,6
54,1
55,0
56,8
57,0
58,7
59,7
60,5
61,6
62,3
63,5
64,5
65,9
66,0
67,5
68,5
69,5
70,1
71,2
72,6
73,8
74,6
75,5
76,5
77,9
78,9
79,9
80,7
81,5
82,1
83,5
84,1
85,6
86,5
87,0
88,7
89,5
90,0
91,7
92,9
93,8
94,1
95,7
96,5
97,1
98,5
99,9
100,5
101,2
102,1
103,9
104,0
105,5
106,1
107,8
108,7
109,5
110,7
111,1
112,9
113,6
114,1
115,1
116,1
117,7
118,0
119,6
120,0
121,1
122,5
123,6
124,9
125,6
126,5
127,6
128,5
129,7
130,6
131,1
132,0
133,5
134,9
135,9
136,5
137,9
138,7
139,5
140,9
141,5
142,7
143,5
144,1
145,1
146,2
147,6
148,5
149,6
150,7
151,7
152,5
153,5
154,1
155,1
156,5
157,5
158,1
159,0
160,9
161,8
162,9
163,6
164,1
165,5
166,5
167,1
168,8
169,1
170,7
171,5
172,5
173,0
174,1
175,8
176,6
177,5
178,1
179,5
180,5
181,6
182,6
183,5
184,5
185,9
186,9
187,1
188,1
189,7
190,5
191,0
192,0
193,5
194,5
195,5
196,8
197,7
198,8
199,5
200,5
201,6
202,9
203,5
204,0
205,1
206,5
207,5
208,3
209,8
210,5
211,0
212,1
213,5
214,5
215,8
216,5
217,5
218,9
219,5
220,8
221,7
222,7
223,6
224,1
225,5
226,5
227,5
228,5
229,5
230,9
231,1
232,6
233,5
234,1
235,9
236,5
237,6
238,5
239,7
240,3
241,8
242,6
243,7
244,9
245,9
246,5
247,5
248,1
249,0
250,5
251,0
252,0
253,1
254,5
255,5
256,6
257,5
258,9
259,0
260,5
261,0
262,6
263,7
264,0
265,8
266,5
267,9
268,7
269,8
270,1
271,1
272,5
273,7
274,1
275,5
276,9
277,9
278,0
279,5
280,1
281,1
282,7
283,8
284,9
285,9
286,6
287,8
288,1
289,5
290,8
291,7
292,7
293,8
294,5
295,9
296,7
297,5
298,8
299,1
300,1
301,0
302,7
303,9
304,8
305,7
306,0
307,5
308,0
309,3
310,5
311,7
312,0
313,5
314,7
315,5
316,7
317,5
318,5
319,8
320,1
321,6
322,8
323,9
324,6
325,5
326,5
327,0
328,5
329,7
330,0
331,5
332,3
333,7
334,2
335,5
336,6
337,5
338,1
339,0
340,5
341,1
342,8
343,7
344,5
345,9
346,5
347,8
348,5
349,9
350,5
351,9
352,0
353,0
354,9
355,1
356,9
357,5
358,7
359,0
360,0
361,5
362,5
363,3
364,1
365,7
366,9
367,1
368,6
369,5
370,1
371,7
372,6
373,5
374,1
375,9
376,5
377,9
378,9
379,5
380,2
381,5
382,9
383,0
384,8
385,7
386,5
387,1
388,0
389,5
390,7
391,5
392,1
393,0
394,6
395,7
396,8
397,5
398,7
399,7
400,5
401,6
402,5
403,5
404,0
405,5
406,8
407,6
408,8
409,1
410,7
411,0
412,1
413,9
414,6
415,7
416,8
417,7
418,1
419,8
420,8
421,5
422,5
423,9
424,6
425,0
426,5
427,5
428,1
429,0
430,0
431,6
432,5
433,7
434,1
435,9
436,0
437,7
438,8
439,7
440,7
441,7
442,9
443,9
444,3
445,1
446,5
447,9
448,5
449,7
450,5
451,1
452,7
453,0
454,8
455,5
456,7
457,8
458,3
459,9
460,9
461,5
462,1
463,5
464,5
465,2
466,0
467,7
468,8
469,1
470,1
471,0
472,1
473,5
474,5
475,6
476,7
477,1
478,6
479,6
480,1
481,0
482,5
483,5
484,8
485,7
486,1
487,5
488,6
489,5
490,0
491,1
492,5
493,0
494,1
495,5
496,7
497,6
498,7
499,1
500,1
501,9
502,9
503,5
504,5
505,6
506,5
507,6
508,0
509,5
510,8
511,9
512,8
513,5
514,0
515,8
516,5
517,3
518,5
519,6
520,5
521,5
522,7
523,5
524,9
525,5
526,5
527,7
528,1
529,5
530,5
531,3
532,8
533,5
534,5
535,1
536,5
537,7
538,7
539,7
540,7
541,5
542,6
543,7
544,5
545,7
546,9
547,0
548,9
549,5
550,9
551,8
552,5
553,1
554,1
555,7
556,5
557,9
558,5
559,5
560,1
561,6
562,7
563,5
564,5
565,5
566,7
567,9
568,5
569,8
570,5
571,8
572,0
573,5
574,7
575,5
576,0
577,6
578,0
579,7
580,7
581,7
582,5
583,6
584,7
585,6
586,0
587,6
588,7
589,7
590,9
591,9
592,8
593,7
594,7
595,1
596,1
597,5
598,7
599,5
600,3
601,0
602,7
603,3
604,1
605,0
606,0
607,8
608,5
609,5
610,5
611,0
612,5
613,1
614,5
615,5
616,6
617,5
618,5
619,9
620,1
621,5
622,0
623,5
624,7
625,7
626,5
627,5
628,9
629,5
630,6
631,1
632,8
633,0
634,1
635,9
636,6
637,9
638,0
639,5
640,1
641,1
642,5
643,6
644,5
645,1
646,9
647,5
648,8
649,5
650,0
651,7
652,5
653,1
654,5
655,5
656,8
657,5
658,6
659,5
660,8
661,5
662,5
663,7
664,5
665,5
666,5
667,7
668,6
669,8
670,9
671,9
672,5
673,5
674,7
675,9
676,9
677,7
678,1
679,5
680,5
681,0
682,1
683,7
684,5
685,0
686,9
687,5
688,5
689,5
690,1
691,8
692,5
693,9
694,8
695,8
696,8
697,5
698,7
699,8
700,0
701,5
702,9
703,3
704,5
705,0
706,5
707,1
708,5
709,8
710,6
711,0
712,9
713,9
714,5
715,7
716,5
717,7
718,8
719,0
720,6
721,5
722,1
723,7
724,5
725,6
726,9
727,3
728,1
729,5
730,9
731,7
732,1
733,1
734,1
735,1
736,5
737,7
738,5
739,5
740,8
741,7
742,5
743,5
744,5
745,4
746,6
747,5
748,6
749,9
750,5
751,5
752,5
753,7
754,9
755,8
756,0
757,5
758,8
759,5
760,5
761,1
762,7
763,8
764,5
765,6
766,5
767,5
768,5
769,5
770,5
771,5
772,5
773,8
774,6
775,6
776,9
777,1
778,7
779,8
780,5
781,9
782,9
783,5
784,5
785,9
786,0
787,5
788,1
789,9
790,9
791,9
792,5
793,5
794,5
795,7
796,1
797,5
798,8
799,5
800,7
801,7
802,5
803,7
804,7
805,7
806,7
807,7
808,7
809,2
810,5
811,8
812,1
813,5
814,6
815,9
816,1
817,7
818,5
819,9
820,8
821,1
822,5
823,0
824,9
825,5
826,7
827,5
828,1
829,7
830,0
831,5
832,0
833,5
834,6
835,5
836,1
837,0
838,8
839,5
840,7
841,9
842,5
843,1
844,5
845,1
846,8
847,8
848,9
849,8
850,5
851,5
852,5
853,7
854,0
855,5
856,6
857,6
858,6
859,3
860,7
861,5
862,0
863,8
864,7
865,5
866,1
867,7
868,9
869,7
870,6
871,5
872,5
873,1
874,5
875,3
876,6
877,9
878,5
879,8
880,1
881,5
882,5
883,0
884,0
885,5
886,5
887,5
888,9
889,1
890,5
891,7
892,8
893,0
894,5
895,5
896,3
897,0
898,1
899,9
900,0
901,0
902,1
903,9
904,5
905,5
906,0
907,5
908,6
909,5
910,5
911,7
912,9
913,5
914,7
915,5
916,5
917,6
918,7
919,1
920,7
921,5
922,0
923,5
924,0
925,5
926,8
927,5
928,7
929,5
930,8
931,1
932,5
933,5
934,0
935,5
936,9
937,9
938,9
939,1
940,7
941,5
942,1
943,5
944,6
945,9
946,6
947,6
948,9
949,5
950,7
951,5
952,5
953,7
954,1
955,0
956,3
957,9
958,6
959,5
960,7
961,5
962,9
963,1
964,1
965,0
966,5
967,5
968,7
969,5
970,5
971,5
972,9
973,1
974,9
975,8
976,2
977,7
978,6
979,9
980,6
981,5
982,9
983,5
984,7
985,1
986,7
987,7
988,5
989,8
990,1
991,9
992,1
993,5
994,5
995,3
996,7
997,7
998,1
999,5
1000,5
1001,6
1002,6
1003,5
1004,0
1005,5
1006,6
1007,5
1008,9
1009,5
1010,7
1011,1
1012,7
1013,7
1014,0
1015,7
1016,5
1017,9
1018,5
1019,5
1020,2
1021,1
1022,7
1023,0
1024,5
1025,5
1026,9
1027,1
1028,1
1029,0
1030,0
1031,0
1032,9
1033,5
1034,8
1035,1
1036,0
1037,1
1038,6
1039,8
1040,7
1041,7
1042,6
1043,9
1044,5
1045,0
1046,7
1047,1
1048,5
1049,5
1050,5
1051,7
1052,7
1053,1
1054,6
1055,1
1056,1
1057,5
1058,5
1059,8
1060,5
1061,0
1062,5
1063,1
1064,6
1065,1
1066,7
1067,1
1068,1
1069,9
1070,7
1071,7
1072,7
1073,1
1074,5
1075,7
1076,1
1077,7
1078,8
1079,9
1080,1
1081,5
1082,7
1083,9
1084,1
1085,9
1086,5
1087,9
1088,9
1089,1
1090,6
1091,8
1092,9
1093,8
1094,3
1095,8
1096,1
1097,7
1098,8
1099,0
1100,8
1101,7
1102,5
1103,5
1104,5
1105,3
1106,3
1107,7
1108,5
1109,5
1110,5
1111,5
1112,6
1113,8
1114,0
1115,5
1116,7
1117,0
1118,8
1119,7
1120,8
1121,5
1122,5
1123,7
1124,5
1125,0
1126,1
1127,9
1128,6
1129,1
1130,5
1131,5
1132,9
1133,5
1134,1
1135,5
1136,1
1137,7
1138,8
1139,6
1140,5
1141,5
1142,7
1143,9
1144,9
1145,5
1146,7
1147,5
1148,0
1149,6
1150,6
1151,5
1152,8
1153,9
1154,7
1155,7
1156,9
1157,6
1158,5
1159,7
1160,7
1161,5
1162,5
1163,7
1164,7
1165,5
1166,0
1167,1
1168,1
1169,0
1170,9
1171,1
1172,0
1173,8
1174,7
1175,5
1176,6
1177,1
1178,1
1179,9
1180,1
1181,0
1182,0
1183,0
1184,1
1185,5
1186,9
1187,1
1188,9
1189,9
1190,7
1191,1
1192,5
1193,5
1194,5
1195,0
1196,5
1197,5
1198,9
1199,0
1200,3
1201,5
1202,5
1203,6
1204,1
1205,0
1206,5
1207,5
1208,7
1209,9
1210,7
1211,1
1212,5
1213,9
1214,7
1215,5
1216,8
1217,1
1218,1
1219,5
1220,5
1221,5
1222,7
1223,1
1224,8
1225,0
1226,7
1227,5
1228,5
1229,7
1230,0
1231,5
1232,9
1233,5
1234,7
1235,5
1236,7
1237,8
1238,5
1239,0
1240,1
1241,6
1242,5
1243,1
1244,5
1245,0
1246,1
1247,5
1248,5
1249,7
1250,1
1251,5
1252,7
1253,5
1254,9
1255,1
1256,5
1257,1
1258,9
1259,5
1260,6
1261,5
1262,5
1263,7
1264,6
1265,0
1266,6
1267,7
1268,0
1269,1
1270,8
1271,6
1272,8
1273,1
1274,0
1275,5
1276,8
1277,5
1278,5
1279,5
1280,5
1281,7
1282,1
1283,3
1284,1
1285,5
1286,6
1287,7
1288,6
1289,3
1290,9
1291,0
1292,5
1293,5
1294,7
1295,0
1296,7
1297,8
1298,9
1299,7
1300,6
1301,5
1302,6
1303,7
1304,7
1305,9
1306,5
1307,5
1308,7
1309,0
1310,8
1311,5
1312,5
1313,8
1314,8
1315,5
1316,0
1317,7
1318,5
1319,9
1320,3
1321,6
1322,0
1323,7
1324,8
1325,1
1326,7
1327,6
1328,1
1329,8
1330,9
1331,7
1332,5
1333,7
1334,5
1335,5
1336,0
1337,0
1338,1
1339,7
1340,5
1341,0
1342,0
1343,7
1344,9
1345,7
1346,8
1347,5
1348,8
1349,5
1350,5
1351,9
1352,7
1353,8
1354,8
1355,6
1356,5
1357,5
1358,6
1359,5
1360,5
1361,7
1362,2
1363,7
1364,1
1365,5
1366,5
1367,8
1368,8
1369,0
1370,8
1371,9
1372,9
1373,7
1374,9
1375,7
1376,7
1377,3
1378,3
1379,5
1380,7
1381,7
1382,5
1383,1
1384,7
1385,7
1386,8
1387,5
1388,1
1389,1
1390,5
1391,8
1392,5
1393,5
1394,5
1395,5
1396,9
1397,8
1398,9
1399,1
1400,5
1401,8
1402,7
1403,5
1404,5
1405,5
1406,1
1407,9
1408,1
1409,5
1410,8
1411,7
1412,9
1413,0
1414,9
1415,8
1416,3
1417,1
1418,1
1419,5
1420,9
1421,5
1422,1
1423,8
1424,5
1425,5
1426,9
1427,7
1428,8
1429,9
1430,1
1431,5
1432,0
1433,9
1434,0
1435,5
1436,7
1437,0
1438,5
1439,5
1440,8
1441,5
1442,9
1443,7
1444,5
1445,7
1446,9
1447,0
1448,7
1449,5
1450,1
1451,7
1452,8
1453,5
1454,0
1455,2
1456,9
1457,7
1458,9
1459,8
1460,7
1461,9
1462,8
1463,1
1464,0
1465,5
1466,5
1467,6
1468,8
1469,6
1470,5
1471,5
1472,6
1473,5
1474,5
1475,9
1476,5
1477,5
1478,1
1479,5
1480,1
1481,5
1482,5
1483,0
1484,5
1485,5
1486,9
1487,5
1488,6
1489,1
1490,8
1491,8
1492,6
1493,6
1494,9
1495,5
1496,3
1497,7
1498,5
1499,5
1500,9
1501,0
1502,9
1503,5
1504,5
1505,5
1506,5
1507,5
1508,9
1509,1
1510,5
1511,8
1512,9
1513,9
1514,7
1515,2
1516,7
1517,7
1518,9
1519,5
1520,8
1521,0
1522,5
1523,5
1524,9
1525,8
1526,0
1527,8
1528,5
1529,0
1530,0
1531,1
1532,7
1533,5
1534,5
1535,7
1536,9
1537,5
1538,1
1539,7
1540,5
1541,3
1542,6
1543,5
1544,5
1545,1
1546,5
1547,8
1548,0
1549,1
1550,5
1551,5
1552,5
1553,7
1554,7
1555,8
1556,5
1557,9
1558,7
1559,8
1560,1
1561,5
1562,7
1563,5
1564,5
1565,0
1566,5
1567,7
1568,5
1569,6
1570,5
1571,0
1572,9
1573,7
1574,8
1575,7
1576,7
1577,5
1578,0
1579,0
1580,9
1581,6
1582,7
1583,8
1584,0
1585,9
1586,7
1587,6
1588,5
1589,5
1590,1
1591,9
1592,9
1593,4
1594,5
1595,3
1596,7
1597,5
1598,7
1599,6
1600,7
1601,5
1602,1
1603,7
1604,8
1605,6
1606,1
1607,6
1608,9
1609,5
1610,7
1611,8
1612,0
1613,9
1614,7
1615,0
1616,7
1617,5
1618,1
1619,6
1620,1
1621,1
1622,9
1623,5
1624,5
1625,6
1626,5
1627,9
1628,1
1629,1
1630,5
1631,5
1632,5
1633,7
1634,0
