ID,class
0,6
1,8
2,0
3,5
4,6
5,0
6,3
7,1
8,4
9,0
10,7
11,6
12,1
13,3
14,1
15,8
16,5
17,1
18,8
19,9
20,5
21,9
22,9
23,8
24,2
25,7
26,9
27,6
28,1
29,4
30,7
31,3
32,8
33,4
34,9
35,1
36,5
37,7
38,7
39,4
40,5
41,9
42,1
43,4
44,2
45,8
46,6
47,4
48,3
49,9
50,6
51,6
52,8
53,6
54,1
55,0
56,8
57,0
58,7
59,7
60,2
61,6
62,6
63,2
64,3
65,9
66,0
67,5
68,2
69,6
70,1
71,2
72,5
73,8
74,6
75,4
76,2
77,2
78,1
79,0
80,2
81,5
82,1
83,3
84,1
85,0
86,2
87,4
88,7
89,7
90,0
91,7
92,1
93,8
94,9
95,5
96,6
97,0
98,5
99,1
100,6
101,0
102,1
103,8
104,8
105,3
106,8
107,8
108,7
109,8
110,7
111,1
112,1
113,6
114,8
115,1
116,1
117,4
118,1
119,6
120,2
121,1
122,5
123,6
124,1
125,2
126,2
127,6
128,6
129,7
130,6
131,1
132,0
133,3
134,8
135,1
136,5
137,9
138,7
139,7
140,6
141,6
142,2
143,6
144,8
145,6
146,2
147,6
148,4
149,6
150,7
151,2
152,2
153,2
154,1
155,1
156,3
157,4
158,1
159,8
160,8
161,8
162,0
163,4
164,1
165,7
166,9
167,0
168,8
169,0
170,4
171,4
172,5
173,0
174,9
175,8
176,6
177,8
178,1
179,5
180,5
181,6
182,6
183,2
184,5
185,9
186,9
187,9
188,1
189,3
190,7
191,0
192,0
193,4
194,5
195,5
196,8
197,4
198,8
199,5
200,3
201,6
202,1
203,4
204,0
205,1
206,5
207,5
208,6
209,8
210,7
211,0
212,9
213,5
214,5
215,8
216,2
217,7
218,3
219,4
220,8
221,4
222,7
223,6
224,1
225,4
226,4
227,5
228,5
229,4
230,9
231,1
232,5
233,5
234,1
235,2
236,6
237,2
238,4
239,4
240,6
241,8
242,2
243,7
244,9
245,5
246,6
247,4
248,1
249,4
250,2
251,4
252,0
253,8
254,0
255,6
256,4
257,0
258,3
259,0
260,3
261,0
262,6
263,3
264,0
265,8
266,5
267,5
268,3
269,8
270,9
271,1
272,7
273,7
274,0
275,5
276,9
277,9
278,8
279,4
280,9
281,9
282,3
283,0
284,9
285,0
286,2
287,4
288,2
289,4
290,8
291,5
292,5
293,1
294,5
295,0
296,7
297,2
298,8
299,1
300,1
301,8
302,7
303,1
304,8
305,4
306,8
307,6
308,0
309,8
310,5
311,7
312,0
313,3
314,7
315,2
316,5
317,2
318,3
319,8
320,1
321,6
322,2
323,9
324,6
325,4
326,3
327,7
328,6
329,7
330,1
331,3
332,3
333,7
334,6
335,3
336,2
337,5
338,1
339,0
340,7
341,4
342,8
343,7
344,2
345,8
346,2
347,8
348,2
349,9
350,5
351,1
352,2
353,1
354,9
355,0
356,9
357,6
358,2
359,8
360,0
361,2
362,4
363,0
364,8
365,3
366,9
367,1
368,6
369,2
370,4
371,5
372,6
373,5
374,1
375,1
376,5
377,9
378,1
379,2
380,2
381,2
382,1
383,0
384,8
385,7
386,2
387,1
388,1
389,5
390,6
391,3
392,8
393,0
394,6
395,7
396,5
397,5
398,5
399,7
400,9
401,2
402,4
403,5
404,0
405,6
406,8
407,8
408,8
409,4
410,2
411,8
412,0
413,9
414,6
415,7
416,0
417,7
418,9
419,9
420,8
421,3
422,5
423,9
424,6
425,8
426,3
427,5
428,8
429,2
430,0
431,6
432,6
433,4
434,9
435,5
436,0
437,7
438,9
439,7
440,7
441,7
442,9
443,2
444,4
445,1
446,4
447,9
448,5
449,6
450,2
451,1
452,0
453,6
454,9
455,3
456,4
457,4
458,6
459,9
460,7
461,7
462,1
463,5
464,4
465,2
466,0
467,2
468,8
469,8
470,9
471,0
472,8
473,5
474,4
475,6
476,7
477,1
478,6
479,6
480,1
481,0
482,2
483,5
484,8
485,5
486,1
487,5
488,6
489,3
490,0
491,1
492,3
493,0
494,0
495,0
496,7
497,6
498,7
499,1
500,5
501,9
502,9
503,0
504,5
505,0
506,3
507,3
508,2
509,2
510,8
511,1
512,8
513,5
514,0
515,8
516,2
517,5
518,3
519,3
520,5
521,3
522,2
523,2
524,8
525,5
526,6
527,6
528,4
529,6
530,4
531,3
532,8
533,5
534,5
535,1
536,6
537,7
538,7
539,4
540,4
541,9
542,2
543,7
544,5
